00:03:54;Fiber Logic Com
00:03:55;TeraBeam Intern
00:03:56;Wincor Nixdorf 
00:03:57;Intervoice-Brit
00:03:58;Hanyang Digitec
00:03:59;DigitalSis
00:03:5A;Photron Limited
00:03:5B;BridgeWave Comm
00:03:5C;Saint Song Corp
00:03:5D;Bosung Hi-Net C
00:03:5E;Metropolitan Ar
00:03:5F;Prueftechnik Co
00:03:60;PAC Interactive
00:03:61;Widcomm,Inc.
00:03:62;Vodtel Communic
00:03:63;Miraesys Co.,Lt
00:03:64;Scenix Semicond
00:03:65;Kira Informatio
00:03:66;ASM Pacific Tec
00:03:67;Jasmine Network
00:03:68;Embedone Co.,Lt
00:03:69;Nippon Antenna 
00:03:6A;Mainnet,Ltd.
00:03:6B;Cisco Systems,I
00:03:6C;Cisco Systems,I
00:03:6D;Runtop,Inc.
00:03:6E;Nicon Systems (
00:03:6F;Telsey SPA
00:03:70;NXTV,Inc.
00:03:71;Acomz Networks 
00:03:72;ULAN
00:03:73;Aselsan A.S
00:03:74;Control Microsy
00:03:75;NetMedia,Inc.
00:03:76;Graphtec Techno
00:03:77;Gigabit Wireles
00:03:78;HUMAX Co.,Ltd.
00:03:79;Proscend Commun
00:03:7A;Taiyo Yuden Co.
00:03:7B;IDEC IZUMI Corp
00:03:7C;Coax Media
00:03:7D;Stellcom
00:03:7E;PORTech Communi
00:03:7F;Atheros Communi
00:03:80;SSH Communicati
00:03:81;Ingenico Intern
00:03:82;A-One Co.,Ltd.
00:03:83;Metera Networks
00:03:84;AETA
00:03:85;Actelis Network
00:03:86;Ho Net,Inc.
00:03:87;Blaze Network P
00:03:88;Fastfame Techno
00:03:89;Plantronics
00:03:8A;America Online,
00:03:8B;PLUS-ONE I&T,In
00:03:8C;Total Impact
00:03:8D;PCS Revenue Con
00:03:8E;Atoga Systems,I
00:03:8F;Weinschel Corpo
00:03:90;Digital Video C
00:03:91;Advanced Digita
00:03:92;Hyundai Teletek
00:03:93;Apple Computer,
00:03:94;Connect One
00:03:95;California Ampl
00:03:96;EZ Cast Co.,Ltd
00:03:97;Watchfront Limi
00:03:98;WISI
00:03:99;Dongju Informat
00:03:9A;SiConnect
00:03:9B;NetChip Technol
00:03:9C;OptiMight Commu
00:03:9D;Qisda Corporati
00:03:9E;Tera System Co.
00:03:9F;Cisco Systems,I
00:03:A0;Cisco Systems,I
00:03:A1;HIPER Informati
00:03:A2;Catapult Commun
00:03:A3;MAVIX,Ltd.
00:03:A4;Imation Corp.
00:03:A5;Medea Corporati
00:03:A6;Traxit Technolo
00:03:A7;Unixtar Technol
00:03:A8;IDOT Computers,
00:03:A9;AXCENT Media AG
00:03:AA;Watlow
00:03:AB;Bridge Informat
00:03:AC;Fronius Schweis
00:03:AD;Emerson Energy 
00:03:AE;Allied Advanced
00:03:AF;Paragea Communi
00:03:B0;Xsense Technolo
00:03:B1;Hospira Inc.
00:03:B2;Radware
00:03:B3;IA Link Systems
00:03:B4;Macrotek Intern
00:03:B5;Entra Technolog
00:03:B6;QSI Corporation
00:03:B7;ZACCESS Systems
00:03:B8;NetKit Solution
00:03:B9;Hualong Telecom
00:03:BA;Sun Microsystem
00:03:BB;Signal Communic
00:03:BC;COT GmbH
00:03:BD;OmniCluster Tec
00:03:BE;Netility
00:03:BF;Centerpoint Bro
00:03:C0;RFTNC Co.,Ltd.
00:03:C1;Packet Dynamics
00:03:C2;Solphone K.K.
00:03:C3;Micronik Multim
00:03:C4;Tomra Systems A
00:03:C5;Mobotix AG
00:03:C6;ICUE Systems,In
00:03:C7;hopf Elektronik
00:03:C8;CML Emergency S
00:03:C9;TECOM Co.,Ltd.
00:03:CA;MTS Systems Cor
00:03:CB;Nippon Systems 
00:03:CC;Momentum Comput
00:03:CD;Clovertech,Inc.
00:03:CE;ETEN Technologi
00:03:CF;Muxcom,Inc.
00:03:D0;KOANKEISO Co.,L
00:03:D1;Takaya Corporat
00:03:D2;Crossbeam Syste
00:03:D3;Internet Energy
00:03:D4;Alloptic,Inc.
00:03:D5;Advanced Commun
00:03:D6;RADVision,Ltd.
00:03:D7;NextNet Wireles
00:03:D8;iMPath Networks
00:03:D9;Secheron SA
00:03:DA;Takamisawa Cybe
00:03:DB;Apogee Electron
00:03:DC;Lexar Media,Inc
00:03:DD;Comark Corp.
00:03:DE;OTC Wireless
00:03:DF;Desana Systems
00:03:E0;RadioFrame Netw
00:03:E1;Winmate Communi
00:03:E2;Comspace Corpor
00:03:E3;Cisco Systems,I
00:03:E4;Cisco Systems,I
00:03:E5;Hermstedt SG
00:03:E6;Entone,Inc.
00:03:E7;Logostek Co. Lt
00:03:E8;Wavelength Digi
00:03:E9;Akara Canada,In
00:03:EA;Mega System Tec
00:03:EB;Atrica
00:03:EC;ICG Research,In
00:03:ED;Shinkawa Electr
00:03:EE;MKNet Corporati
00:03:EF;Oneline AG
00:03:F0;Redfern Broadba
00:03:F1;Cicada Semicond
00:03:F2;Seneca Networks
00:03:F3;Dazzle Multimed
00:03:F4;NetBurner
00:03:F5;Chip2Chip
00:03:F6;Allegro Network
00:03:F7;Plast-Control G
00:03:F8;SanCastle Techn
00:03:F9;Pleiades Commun
00:03:FA;TiMetra Network
00:03:FB;ENEGATE Co.,Ltd
00:03:FC;Intertex Data A
00:03:FD;Cisco Systems,I
00:03:FE;Cisco Systems,I
00:03:FF;Microsoft Corpo
00:04:00;LEXMARK INTERNA
00:04:01;Osaki Electric 
00:04:02;Nexsan Technolo
00:04:03;Nexsi Corporati
00:04:04;Makino Milling 
00:04:05;ACN Technologie
00:04:06;Fa. Metabox AG
00:04:07;Topcon Position
00:04:08;Sanko Electroni
00:04:09;Cratos Networks
00:04:0A;Sage Systems
00:04:0B;3com Europe Ltd
00:04:0C;KANNO Work's Lt
00:04:0D;Avaya,Inc.
00:04:0E;AVM GmbH
00:04:0F;Asus Network Te
00:04:10;Spinnaker Netwo
00:04:11;Inkra Networks,
00:04:12;WaveSmith Netwo
00:04:13;SNOM Technology
00:04:14;Umezawa Musen D
00:04:15;Rasteme Systems
00:04:16;Parks S/A Comun
00:04:17;ELAU AG
00:04:18;Teltronic S.A.U
00:04:19;Fibercycle Netw
00:04:1A;Ines Test and M
00:04:1B;Bridgeworks Ltd
00:04:1C;ipDialog,Inc.
00:04:1D;Corega of Ameri
00:04:1E;Shikoku Instrum
00:04:1F;Sony Computer E
00:04:20;Slim Devices,In
00:04:21;Ocular Networks
00:04:22;Gordon Kapes,In
00:04:23;Intel Corporati
00:04:24;TMC s.r.l.
00:04:25;Atmel Corporati
00:04:26;Autosys
00:04:27;Cisco Systems,I
00:04:28;Cisco Systems,I
00:04:29;Pixord Corporat
00:04:2A;Wireless Networ
00:04:2B;IT Access Co.,L
00:04:2C;Minet,Inc.
00:04:2D;Sarian Systems,
00:04:2E;Netous Technolo
00:04:2F;International C
00:04:30;Netgem
00:04:31;GlobalStreams,I
00:04:32;Voyetra Turtle 
00:04:33;Cyberboard A/S
00:04:34;Accelent System
00:04:35;Comptek Interna
00:04:36;ELANsat Technol
00:04:37;Powin Informati
00:04:38;Nortel Networks
00:04:39;Rosco Entertain
00:04:3A;Intelligent Tel
00:04:3B;Lava Computer M
00:04:3C;SONOS Co.,Ltd.
00:04:3D;INDEL AG
00:04:3E;Telencomm
00:04:3F;ESTeem Wireless
00:04:40;cyberPIXIE,Inc.
00:04:41;Half Dome Syste
00:04:42;NACT
00:04:43;Agilent Technol
00:04:44;Western Multipl
00:04:45;LMS Skalar Inst
00:04:46;CYZENTECH Co.,L
00:04:47;Acrowave System
00:04:48;Polaroid Corpor
00:04:49;Mapletree Netwo
00:04:4A;iPolicy Network
00:04:4B;NVIDIA
00:04:4C;JENOPTIK
00:04:4D;Cisco Systems,I
00:04:4E;Cisco Systems,I
00:04:4F;Leukhardt Syste
00:04:50;DMD Computers S
00:04:51;Medrad,Inc.
00:04:52;RocketLogix,Inc
00:04:53;YottaYotta,Inc.
00:04:54;Quadriga UK
00:04:55;ANTARA.net
00:04:56;Motorola PTP In
00:04:57;Universal Acces
00:04:58;Fusion X Co.,Lt
00:04:59;Veristar Corpor
00:04:5A;The Linksys Gro
00:04:5B;Techsan Electro
00:04:5C;Mobiwave Pte Lt
00:04:5D;BEKA Elektronik
00:04:5E;PolyTrax Inform
00:04:5F;Evalue Technolo
00:04:60;Knilink Technol
00:04:61;EPOX Computer C
00:04:62;DAKOS Data & Co
00:04:63;Bosch Security 
00:04:64;Fantasma Networ
00:04:65;i.s.t isdn-supp
00:04:66;ARMITEL Co.
00:04:67;Wuhan Research 
00:04:68;Vivity,Inc.
00:04:69;Innocom,Inc.
00:04:6A;Navini Networks
00:04:6B;Palm Wireless,I
00:04:6C;Cyber Technolog
00:04:6D;Cisco Systems,I
00:04:6E;Cisco Systems,I
00:04:6F;Digitel S/A Ind
00:04:70;ipUnplugged AB
00:04:71;IPrad
00:04:72;Telelynx,Inc.
00:04:73;Photonex Corpor
00:04:74;LEGRAND
00:04:75;3 Com Corporati
00:04:76;3 Com Corporati
00:04:77;Scalant Systems
00:04:78;G. Star Technol
00:04:79;Radius Co.,Ltd.
00:04:7A;AXXESSIT ASA
00:04:7B;Schlumberger
00:04:7C;Skidata AG
00:04:7D;Pelco
00:04:7E;Optelecom=NKF
00:04:7F;Chr. Mayr GmbH 
00:04:80;Brocade Communi
00:04:81;Econolite Contr
00:04:82;Medialogic Corp
00:04:83;Deltron Technol
00:04:84;Amann GmbH
00:04:85;PicoLight
00:04:86;ITTC,University
00:04:87;Cogency Semicon
00:04:88;Eurotherm Contr
00:04:89;YAFO Networks,I
00:04:8A;Temia Vertriebs
00:04:8B;Poscon Corporat
00:04:8C;Nayna Networks,
00:04:8D;Tone Commander 
00:04:8E;Ohm Tech Labs,I
00:04:8F;TD Systems Corp
00:04:90;Optical Access
00:04:91;Technovision,In
00:04:92;Hive Internet,L
00:04:93;Tsinghua Unispl
00:04:94;Breezecom,Ltd.
00:04:95;Tejas Networks 
00:04:96;Extreme Network
00:04:97;MacroSystem Dig
00:04:98;Mahi Networks
00:04:99;Chino Corporati
00:04:9A;Cisco Systems,I
00:04:9B;Cisco Systems,I
00:04:9C;Surgient Networ
00:04:9D;Ipanema Technol
00:04:9E;Wirelink Co.,Lt
00:04:9F;Freescale Semic
00:04:A0;Verity Instrume
00:04:A1;Pathway Connect
00:04:A2;L.S.I. Japan Co
00:04:A3;Microchip Techn
00:04:A4;NetEnabled,Inc.
00:04:A5;Barco Projectio
00:04:A6;SAF Tehnika Ltd
00:04:A7;FabiaTech Corpo
00:04:A8;Broadmax Techno
00:04:A9;SandStream Tech
00:04:AA;Jetstream Commu
00:04:AB;Comverse Networ
00:04:AC;IBM CORP.
00:04:AD;Malibu Networks
00:04:AE;Sullair Corpora
00:04:AF;Digital Fountai
00:04:B0;ELESIGN Co.,Ltd
00:04:B1;Signal Technolo
00:04:B2;ESSEGI SRL
00:04:B3;Videotek,Inc.
00:04:B4;CIAC
00:04:B5;Equitrac Corpor
00:04:B6;Stratex Network
00:04:B7;AMB i.t. Holdin
00:04:B8;Kumahira Co.,Lt
00:04:B9;S.I. Soubou,Inc
00:04:BA;KDD Media Will 
00:04:BB;Bardac Corporat
00:04:BC;Giantec,Inc.
00:04:BD;Motorola BCS
00:04:BE;OptXCon,Inc.
00:04:BF;VersaLogic Corp
00:04:C0;Cisco Systems,I
00:04:C1;Cisco Systems,I
00:04:C2;Magnipix,Inc.
00:04:C3;CASTOR Informat
00:04:C4;Allen & Heath L
00:04:C5;ASE Technologie
00:04:C6;Yamaha Motor Co
00:04:C7;NetMount
00:04:C8;LIBA Maschinenf
00:04:C9;Micro Electron 
00:04:CA;FreeMs Corp.
00:04:CB;Tdsoft Communic
00:04:CC;Peek Traffic B.
00:04:CD;Informedia Rese
00:04:CE;Patria Ailon
00:04:CF;Seagate Technol
00:04:D0;Softlink s.r.o.
00:04:D1;Drew Technologi
00:04:D2;Adcon Telemetry
00:04:D3;Toyokeiki Co.,L
00:04:D4;Proview Electro
00:04:D5;Hitachi Informa
00:04:D6;Takagi Industri
00:04:D7;Omitec Instrume
00:04:D8;IPWireless,Inc.
00:04:D9;Titan Electroni
00:04:DA;Relax Technolog
00:04:DB;Tellus Group Co
00:04:DC;Nortel Networks
00:04:DD;Cisco Systems,I
00:04:DE;Cisco Systems,I
00:04:DF;Teracom Telemat
00:04:E0;Procket Network
00:04:E1;Infinior Micros
00:04:E2;SMC Networks,In
00:04:E3;Accton Technolo
00:04:E4;Daeryung Ind.,I
00:04:E5;Glonet Systems,
00:04:E6;Banyan Network 
00:04:E7;Lightpointe Com
00:04:E8;IER,Inc.
00:04:E9;Infiniswitch Co
00:04:EA;Hewlett-Packard
00:04:EB;Paxonet Communi
00:04:EC;Memobox SA
00:04:ED;Billion Electri
00:04:EE;Lincoln Electri
00:04:EF;Polestar Corp.
00:04:F0;International C
00:04:F1;WhereNet
00:04:F2;Polycom
00:04:F3;FS FORTH-SYSTEM
00:04:F4;Infinite Electr
00:04:F5;SnowShore Netwo
00:04:F6;Amphus
00:04:F7;Omega Band,Inc.
00:04:F8;QUALICABLE TV I
00:04:F9;Xtera Communica
00:04:FA;NBS Technologie
00:04:FB;Commtech,Inc.
00:04:FC;Stratus Compute
00:04:FD;Japan Control E
00:04:FE;Pelago Networks
00:04:FF;Acronet Co.,Ltd
00:05:00;Cisco Systems,I
00:05:01;Cisco Systems,I
00:05:02;APPLE COMPUTER
00:05:03;ICONAG
00:05:04;Naray Informati
00:05:05;Systems Integra
00:05:06;Reddo Networks 
00:05:07;Fine Appliance 
00:05:08;Inetcam,Inc.
00:05:09;AVOC Nishimura 
00:05:0A;ICS Spa
00:05:0B;SICOM Systems,I
00:05:0C;Network Photoni
00:05:0D;Midstream Techn
00:05:0E;3ware,Inc.
00:05:0F;Tanaka S/S Ltd.
00:05:10;Infinite Shangh
00:05:11;Complementary T
00:05:12;MeshNetworks,In
00:05:13;VTLinx Multimed
00:05:14;KDT Systems Co.
00:05:15;Nuark Co.,Ltd.
00:05:16;SMART Modular T
00:05:17;Shellcomm,Inc.
00:05:18;Jupiters Techno
00:05:19;Siemens Buildin
00:05:1A;3Com Europe Ltd
00:05:1B;Magic Control T
00:05:1C;Xnet Technology
00:05:1D;Airocon,Inc.
00:05:1E;Brocade Communi
00:05:1F;Taijin Media Co
00:05:20;Smartronix,Inc.
00:05:21;Control Microsy
00:05:22;LEA*D Corporati
00:05:23;AVL List GmbH
00:05:24;BTL System (HK)
00:05:25;Puretek Industr
00:05:26;IPAS GmbH
00:05:27;SJ Tek Co. Ltd
00:05:28;New Focus,Inc.
00:05:29;Shanghai Broada
00:05:2A;Ikegami Tsushin
00:05:2B;HORIBA,Ltd.
00:05:2C;Supreme Magic C
00:05:2D;Zoltrix Interna
00:05:2E;Cinta Networks
00:05:2F;Leviton Network
00:05:30;Andiamo Systems
00:05:31;Cisco Systems,I
00:05:32;Cisco Systems,I
00:05:33;Brocade Communi
00:05:34;Northstar Engin
00:05:35;Chip PC Ltd.
00:05:36;Danam Communica
00:05:37;Nets Technology
00:05:38;Merilus,Inc.
00:05:39;A Brand New Wor
00:05:3A;Willowglen Serv
00:05:3B;Harbour Network
00:05:3C;Xircom
00:05:3D;Agere Systems
00:05:3E;KID Systeme Gmb
00:05:3F;VisionTek,Inc.
00:05:40;FAST Corporatio
00:05:41;Advanced System
00:05:42;Otari,Inc.
00:05:43;IQ Wireless Gmb
00:05:44;Valley Technolo
00:05:45;Internet Photon
00:05:46;KDDI Network & 
00:05:47;Starent Network
00:05:48;Disco Corporati
00:05:49;Salira Optical 
00:05:4A;Ario Data Netwo
00:05:4B;Micro Innovatio
00:05:4C;RF Innovations 
00:05:4D;Brans Technolog
00:05:4E;Philips
00:05:4F;PRIVATE
00:05:50;Vcomms Connect 
00:05:51;F & S Elektroni
00:05:52;Xycotec Compute
00:05:53;DVC Company,Inc
00:05:54;Rangestar Wirel
00:05:55;Japan Cash Mach
00:05:56;360 Systems
00:05:57;Agile TV Corpor
00:05:58;Synchronous,Inc
00:05:59;Intracom S.A.
00:05:5A;Power Dsine Ltd
00:05:5B;Charles Industr
00:05:5C;Kowa Company,Lt
00:05:5D;D-Link Systems,
00:05:5E;Cisco Systems,I
00:05:5F;Cisco Systems,I
00:05:60;LEADER COMM.CO.
00:05:61;nac Image Techn
00:05:62;Digital View Li
00:05:63;J-Works,Inc.
00:05:64;Tsinghua Bitway
00:05:65;Tailyn Communic
00:05:66;Secui.com Corpo
00:05:67;Etymonic Design
00:05:68;Piltofish Netwo
00:05:69;VMware,Inc.
00:05:6A;Heuft Systemtec
00:05:6B;C.P. Technology
00:05:6C;Hung Chang Co.,
00:05:6D;Pacific Corpora
00:05:6E;National Enhanc
00:05:6F;Innomedia Techn
00:05:70;Baydel Ltd.
00:05:71;Seiwa Electroni
00:05:72;Deonet Co.,Ltd.
00:05:73;Cisco Systems,I
00:05:74;Cisco Systems,I
00:05:75;CDS-Electronics
00:05:76;NSM Technology 
00:05:77;SM Information 
00:05:78;PRIVATE
00:05:79;Universal Contr
00:05:7A;Hatteras Networ
00:05:7B;Chung Nam Elect
00:05:7C;RCO Security AB
00:05:7D;Sun Communicati
00:05:7E;Eckelmann Steue
00:05:7F;Acqis Technolog
00:05:80;Fibrolan Ltd.
00:05:81;Snell & Wilcox 
00:05:82;ClearCube Techn
00:05:83;ImageCom Limite
00:05:84;AbsoluteValue S
00:05:85;Juniper Network
00:05:86;Lucent Technolo
00:05:87;Locus,Incorpora
00:05:88;Sensoria Corp.
00:05:89;National Dataco
00:05:8A;Netcom Co.,Ltd.
00:05:8B;IPmental,Inc.
00:05:8C;Opentech Inc.
00:05:8D;Lynx Photonic N
00:05:8E;Flextronics Int
00:05:8F;CLCsoft co.
00:05:90;Swissvoice Ltd.
00:05:91;Active Silicon 
00:05:92;Pultek Corp.
00:05:93;Grammar Engine 
00:05:94;IXXAT Automatio
00:05:95;Alesis Corporat
00:05:96;Genotech Co.,Lt
00:05:97;Eagle Traffic C
00:05:98;CRONOS S.r.l.
00:05:99;DRS Test and En
00:05:9A;Cisco Systems,I
00:05:9B;Cisco Systems,I
00:05:9C;Kleinknecht Gmb
00:05:9D;Daniel Computin
00:05:9E;Zinwell Corpora
00:05:9F;Yotta Networks,
00:05:A0;MOBILINE Kft.
00:05:A1;Zenocom
00:05:A2;CELOX Networks
00:05:A3;QEI,Inc.
00:05:A4;Lucid Voice Ltd
00:05:A5;KOTT
00:05:A6;Extron Electron
00:05:A7;Hyperchip,Inc.
00:05:A8;WYLE ELECTRONIC
00:05:A9;Princeton Netwo
00:05:AA;Moore Industrie
00:05:AB;Cyber Fone,Inc.
00:05:AC;Northern Digita
00:05:AD;Topspin Communi
00:05:AE;Mediaport USA
00:05:AF;InnoScan Comput
00:05:B0;Korea Computer 
00:05:B1;ASB Technology 
00:05:B2;Medison Co.,Ltd
00:05:B3;Asahi-Engineeri
00:05:B4;Aceex Corporati
00:05:B5;Broadcom Techno
00:05:B6;INSYS Microelec
00:05:B7;Arbor Technolog
00:05:B8;Electronic Desi
00:05:B9;Airvana,Inc.
00:05:BA;Area Netwoeks,I
00:05:BB;Myspace AB
00:05:BC;Resorsys Ltd.
00:05:BD;ROAX BV
00:05:BE;Kongsberg Seate
00:05:BF;JustEzy Technol
00:05:C0;Digital Network
00:05:C1;A-Kyung Motion,
00:05:C2;Soronti,Inc.
00:05:C3;Pacific Instrum
00:05:C4;Telect,Inc.
00:05:C5;Flaga HF
00:05:C6;Triz Communicat
00:05:C7;I/F-COM A/S
00:05:C8;VERYTECH
00:05:C9;LG Innotek Co.,
00:05:CA;Hitron Technolo
00:05:CB;ROIS Technologi
00:05:CC;Sumtel Communic
00:05:CD;Denon,Ltd.
00:05:CE;Prolink Microsy
00:05:CF;Thunder River T
00:05:D0;Solinet Systems
00:05:D1;Metavector Tech
00:05:D2;DAP Technologie
00:05:D3;eProduction Sol
00:05:D4;FutureSmart Net
00:05:D5;Speedcom Wirele
00:05:D6;Titan Wireless
00:05:D7;Vista Imaging,I
00:05:D8;Arescom,Inc.
00:05:D9;Techno Valley,I
00:05:DA;Apex Automation
00:05:DB;NENTEC Netzwerk
00:05:DC;Cisco Systems,I
00:05:DD;Cisco Systems,I
00:05:DE;Gi Fone Korea,I
00:05:DF;Electronic Inno
00:05:E0;Empirix Corp.
00:05:E1;Trellis Photoni
00:05:E2;Creativ Network
00:05:E3;LightSand Commu
00:05:E4;Red Lion Contro
00:05:E5;Renishaw PLC
00:05:E6;Egenera,Inc.
00:05:E7;Netrake an Audi
00:05:E8;TurboWave,Inc.
00:05:E9;Unicess Network
00:05:EA;Rednix
00:05:EB;Blue Ridge Netw
00:05:EC;Mosaic Systems 
00:05:ED;Technikum Joann
00:05:EE;BEWATOR Group
00:05:EF;ADOIR Digital T
00:05:F0;SATEC
00:05:F1;Vrcom,Inc.
00:05:F2;Power R,Inc.
00:05:F3;Weboyn
00:05:F4;System Base Co.
00:05:F5;OYO Geospace
00:05:F6;Young Chang Co.
00:05:F7;Analog Devices,
00:05:F8;Real Time Acces
00:05:F9;TOA Corporation
00:05:FA;IPOptical,Inc.
00:05:FB;ShareGate,Inc.
00:05:FC;Schenck Pegasus
00:05:FD;PacketLight Net
00:05:FE;Traficon N.V.
00:05:FF;SNS Solutions,I
00:06:00;Toshiba Teli Co
00:06:01;Otanikeiki Co.,
00:06:02;Cirkitech Elect
00:06:03;Baker Hughes In
00:06:04;@Track Communic
00:06:05;Inncom Internat
00:06:06;RapidWAN,Inc.
00:06:07;Omni Directiona
00:06:08;At-Sky SAS
00:06:09;Crossport Syste
00:06:0A;Blue2space
00:06:0B;Paceline System
00:06:0C;Melco Industrie
00:06:0D;Wave7 Optics
00:06:0E;IGYS Systems,In
00:06:0F;Narad Networks 
00:06:10;Abeona Networks
00:06:11;Zeus Wireless,I
00:06:12;Accusys,Inc.
00:06:13;Kawasaki Microe
00:06:14;Prism Holdings
00:06:15;Kimoto Electric
00:06:16;Tel Net Co.,Ltd
00:06:17;Redswitch Inc.
00:06:18;DigiPower Manuf
00:06:19;Connection Tech
00:06:1A;Zetari Inc.
00:06:1B;Notebook Develo
00:06:1C;Hoshino Metal I
00:06:1D;MIP Telecom,Inc
00:06:1E;Maxan Systems
00:06:1F;Vision Componen
00:06:20;Serial System L
00:06:21;Hinox,Co.,Ltd.
00:06:22;Chung Fu Chen Y
00:06:23;MGE UPS Systems
00:06:24;Gentner Communi
00:06:25;The Linksys Gro
00:06:26;MWE GmbH
00:06:27;Uniwide Technol
00:06:28;Cisco Systems,I
00:06:29;IBM CORPORATION
00:06:2A;Cisco Systems,I
00:06:2B;INTRASERVER TEC
00:06:2C;Bivio Networks
00:06:2D;TouchStar Techn
00:06:2E;Aristos Logic C
00:06:2F;Pivotech System
00:06:30;Adtranz Sweden
00:06:31;Optical Solutio
00:06:32;Mesco Engineeri
00:06:33;Cross Match Tec
00:06:34;GTE Airfone Inc
00:06:35;PacketAir Netwo
00:06:36;Jedai Broadband
00:06:37;Toptrend-Meta I
00:06:38;Sungjin C&C Co.
00:06:39;Newtec
00:06:3A;Dura Micro,Inc.
00:06:3B;Arcturus Networ
00:06:3C;Intrinsyc Europ
00:06:3D;Microwave Data 
00:06:3E;Opthos Inc.
00:06:3F;Everex Communic
00:06:40;White Rock Netw
00:06:41;ITCN
00:06:42;Genetel Systems
00:06:43;SONO Computer C
00:06:44;Neix,Inc
00:06:45;Meisei Electric
00:06:46;ShenZhen XunBao
00:06:47;Etrali S.A.
00:06:48;Seedsware,Inc.
00:06:49;3M Deutschland 
00:06:4A;Honeywell Co.,L
00:06:4B;Alexon Co.,Ltd.
00:06:4C;Invicta Network
00:06:4D;Sencore
00:06:4E;Broad Net Techn
00:06:4F;PRO-NETS Techno
00:06:50;Tiburon Network
00:06:51;Aspen Networks 
00:06:52;Cisco Systems,I
00:06:53;Cisco Systems,I
00:06:54;Winpresa Buildi
00:06:55;Yipee,Inc.
00:06:56;Tactel AB
00:06:57;Market Central,
00:06:58;Helmut Fischer 
00:06:59;EAL (Apeldoorn)
00:06:5A;Strix Systems
00:06:5B;Dell Computer C
00:06:5C;Malachite Techn
00:06:5D;Heidelberg Web 
00:06:5E;Photuris,Inc.
00:06:5F;ECI Telecom - N
00:06:60;NADEX Co.,Ltd.
00:06:61;NIA Home Techno
00:06:62;MBM Technology 
00:06:63;Human Technolog
00:06:64;Fostex Corporat
00:06:65;Sunny Giken,Inc
00:06:66;Roving Networks
00:06:67;Tripp Lite
00:06:68;Vicon Industrie
00:06:69;Datasound Labor
00:06:6A;InfiniCon Syste
00:06:6B;Sysmex Corporat
00:06:6C;Robinson Corpor
00:06:6D;Compuprint S.P.
00:06:6E;Delta Electroni
00:06:6F;Korea Data Syst
00:06:70;Upponetti Oy
00:06:71;Softing AG
00:06:72;Netezza
00:06:73;Optelecom-nkf
00:06:74;Spectrum Contro
00:06:75;Banderacom,Inc.
00:06:76;Novra Technolog
00:06:77;SICK AG
00:06:78;Marantz Brand C
00:06:79;Konami Corporat
00:06:7A;JMP Systems
00:06:7B;Toplink C&C Cor
00:06:7C;CISCO SYSTEMS,I
00:06:7D;Takasago Ltd.
00:06:7E;WinCom Systems,
00:06:7F;Digeo,Inc.
00:06:80;Card Access,Inc
00:06:81;Goepel Electron
00:06:82;Convedia
00:06:83;Bravara Communi
00:06:84;Biacore AB
00:06:85;NetNearU Corpor
00:06:86;ZARDCOM Co.,Ltd
00:06:87;Omnitron System
00:06:88;Telways Communi
00:06:89;yLez Technologi
00:06:8A;NeuronNet Co. L
00:06:8B;AirRunner Techn
00:06:8C;3Com Corporatio
00:06:8D;SEPATON,Inc.
00:06:8E;HID Corporation
00:06:8F;Telemonitor,Inc
00:06:90;Euracom Communi
00:06:91;PT Inovacao
00:06:92;Intruvert Netwo
00:06:93;Flexus Computer
00:06:94;Mobillian Corpo
00:06:95;Ensure Technolo
00:06:96;Advent Networks
00:06:97;R & D Center
00:06:98;egnite Software
00:06:99;Vida Design Co.
00:06:9A;e & Tel
00:06:9B;AVT Audio Video
00:06:9C;Transmode Syste
00:06:9D;Petards Mobile 
00:06:9E;UNIQA,Inc.
00:06:9F;Kuokoa Networks
00:06:A0;Mx Imaging
00:06:A1;Celsian Technol
00:06:A2;Microtune,Inc.
00:06:A3;Bitran Corporat
00:06:A4;INNOWELL Corp.
00:06:A5;PINON Corp.
00:06:A6;Artistic Licenc
00:06:A7;Primarion
00:06:A8;KC Technology,I
00:06:A9;Universal Instr
00:06:AA;VT Miltope
00:06:AB;W-Link Systems,
00:06:AC;Intersoft Co.
00:06:AD;KB Electronics 
00:06:AE;Himachal Futuri
00:06:AF;Xalted Networks
00:06:B0;Comtech EF Data
00:06:B1;Sonicwall
00:06:B2;Linxtek Co.
00:06:B3;Diagraph Corpor
00:06:B4;Vorne Industrie
00:06:B5;Luminent,Inc.
00:06:B6;Nir-Or Israel L
00:06:B7;TELEM GmbH
00:06:B8;Bandspeed Pty L
00:06:B9;A5TEK Corp.
00:06:BA;Westwave Commun
00:06:BB;ATI Technologie
00:06:BC;Macrolink,Inc.
00:06:BD;BNTECHNOLOGY Co
00:06:BE;Baumer Optronic
00:06:BF;Accella Technol
00:06:C0;United Internet
00:06:C1;CISCO SYSTEMS,I
00:06:C2;Smartmatic Corp
00:06:C3;Schindler Eleva
00:06:C4;Piolink Inc.
00:06:C5;INNOVI Technolo
00:06:C6;lesswire AG
00:06:C7;RFNET Technolog
00:06:C8;Sumitomo Metal 
00:06:C9;Technical Marke
00:06:CA;American Comput
00:06:CB;Jotron Electron
00:06:CC;JMI Electronics
00:06:CD;Leaf Imaging Lt
00:06:CE;DATENO
00:06:CF;Thales Avionics
00:06:D0;Elgar Electroni
